TipoFamilia,Sucursal,Descripción_Canal,AÑO,MES,Nombre_Empl,Apellido_Empl,TotalVentas
ESTUCHERIA,Caseros,Telefónica,2020,7,Marcela,De santis,2762.0
ESTUCHERIA,Flores,OnLine,2020,7,Cathy,Higuita,2749.0
INFORMATICA,MDQ2,OnLine,2020,7,Mariana,Guerrero,2732.84
GABINETES,Flores,OnLine,2020,7,Adriana,Hoyos,2718.54
GABINETES,Córdoba Centro,Telefónica,2020,7,Elena,Arroyave,2718.54
ESTUCHERIA,Moron,Presencial,2020,7,Alberto,Peláez,2712.0
ESTUCHERIA,Mendoza2,Presencial,2020,7,Adriana,Perez,2702.7
ESTUCHERIA,Rosario1,OnLine,2020,7,Sara,Palacio,2702.7
ESTUCHERIA,Quilmes,OnLine,2020,7,Gonzalo,Giraldo,2702.7
AUDIO,Bariloche,OnLine,2020,7,Mariana,Ruiz,2692.14
ESTUCHERIA,Moron,OnLine,2020,7,Alejandro,Simanca,2679.0
IMPRESIÓN,MDQ1,OnLine,2020,7,Alicia,Carmona,2645.0
INFORMATICA,La Plata,OnLine,2020,7,Juliana,Ospina,2615.58
GRABACION,MDQ2,OnLine,2020,7,Cathy,Sierra,2559.92
IMPRESIÓN,Vicente Lopez,OnLine,2020,7,Alejandra,Gomez,2511.0
GABINETES,Palermo 1,OnLine,2020,7,Sebastian,Carmona,2509.76
GABINETES,Caballito,OnLine,2020,7,Hilda,Rodriguez,2509.76
IMPRESIÓN,Lanus,OnLine,2020,7,Samuel,Franco,2502.0
INFORMATICA,Castelar,OnLine,2020,7,Alexandra,Guerrero,2475.0
INFORMATICA,Castelar,OnLine,2020,7,Cristina,Cock,2475.0
AUDIO,Flores,OnLine,2020,7,Carlos,Posada,2469.7200000000003
ESTUCHERIA,Mendoza1,OnLine,2020,7,Leonardo,Zapata,2465.0
AUDIO,Flores,OnLine,2020,7,Camila,Dominguez,2457.18
ESTUCHERIA,Deposito,OnLine,2020,7,Daniela,Rico,2456.0
ESTUCHERIA,Moron,OnLine,2020,7,Daniel,Ospina,2456.0
IMPRESIÓN,Palermo 2,OnLine,2020,7,Maria,Lema,2394.0
ESTUCHERIA,Bariloche,Telefónica,2020,7,Jacobo,Higuita,2366.0
ESTUCHERIA,Castelar,OnLine,2020,7,Jesus,Bermudez,2355.0
ESTUCHERIA,Quilmes,Presencial,2020,7,Hilda,Aguirre,2350.0
ESTUCHERIA,San Isidro,OnLine,2020,7,Hernán,Jaramillo,2350.0
ESTUCHERIA,Rosario1,Telefónica,2020,7,Luisa,Marulanda,2326.0
ESTUCHERIA,Cerro de las Rosas,OnLine,2020,7,Estafania,Hincapie,2326.0
ESTUCHERIA,Rosario1,Telefónica,2020,7,Daniel,Granda,2326.0
ESTUCHERIA,Cabildo,Presencial,2020,7,Mariana,Diaz,2318.0
ESTUCHERIA,Mendoza2,Telefónica,2020,7,Adriana,Perez,2318.0
ESTUCHERIA,Cabildo,Presencial,2020,7,Jeronimo,Burgos,2318.0
ESTUCHERIA,Velez,OnLine,2020,7,Tomas,Arias,2318.0
IMPRESIÓN,Quilmes,OnLine,2020,7,Carla,Pulgarin,2311.0
INFORMATICA,Velez,OnLine,2020,7,Antonio,Zerra,2288.88
INFORMATICA,Flores,OnLine,2020,7,Natalia,Aristizabal,2288.88
ESTUCHERIA,Palermo 1,Presencial,2020,7,Patricia,Diez,2281.0
VARIOS,Alberdi,OnLine,2020,7,Evelyn,Diaz,2280.0
ESTUCHERIA,Velez,Presencial,2020,7,David,Gracía,2271.0
IMPRESIÓN,MDQ1,OnLine,2020,7,Adriana,Melano,2270.0
IMPRESIÓN,Cabildo,OnLine,2020,7,Antonio,Merizalde,2250.0
ESTUCHERIA,Córdoba Centro,OnLine,2020,7,Miguel,Ramirez,2242.0
ESTUCHERIA,Avellaneda,OnLine,2020,7,Simón,Lemus,2242.0
ESTUCHERIA,Córdoba Centro,OnLine,2020,7,Samuel,Sanchez,2242.0
ESTUCHERIA,Castelar,Telefónica,2020,7,Melina,Acevedo,2232.0
"",Corrientes,Presencial,2020,7,Karina,Jimenez,2230.0
"",La Plata,Telefónica,2020,7,Victoria,Tamayo,2230.0
ESTUCHERIA,Rosario2,OnLine,2020,7,Sofia,Acevedo,2223.0
ESTUCHERIA,Palermo 1,OnLine,2020,7,José,Mendez,2223.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Jessica,Peláez,2218.0
ESTUCHERIA,Cabildo,OnLine,2020,7,Federico,Arroyave,2190.0
ESTUCHERIA,Cabildo,OnLine,2020,7,Virginia,Saldarriaga,2190.0
"",Córdoba Quiroz,OnLine,2020,7,Amalia,Castro,2181.0
IMPRESIÓN,Alberdi,OnLine,2020,7,Evelyn,Diaz,2162.0
INFORMATICA,San Isidro,Telefónica,2020,7,Sebastian,Perez,2118.38
INFORMATICA,Quilmes,OnLine,2020,7,Carla,Pulgarin,2118.38
IMPRESIÓN,Cabildo,Telefónica,2020,7,Javier,Santana,2074.0
IMPRESIÓN,Caballito,OnLine,2020,7,Gonzalo,Betancur,2060.0
AUDIO,Córdoba Quiroz,Telefónica,2020,7,Amalia,Castro,2052.6000000000004
ESTUCHERIA,Palermo 1,OnLine,2020,7,Oscar,Cifuentes,2008.0
IMPRESIÓN,Palermo 1,OnLine,2020,7,Santiago,Jaramillo,1966.0
GABINETES,San Justo,Telefónica,2020,7,Stepania,Zapata,1960.8600000000001
IMPRESIÓN,Flores,Telefónica,2020,7,Susana,Ruiz,1929.0
IMPRESIÓN,Córdoba Quiroz,Telefónica,2020,7,Carlos,Jimenez,1910.0
GABINETES,Rosario2,OnLine,2020,7,Jesus,Casadiegos,1907.62
LIMPIEZA,Deposito,OnLine,2020,7,Rafael,Mendez,1892.0
ESTUCHERIA,Palermo 1,OnLine,2020,7,Jorge,Zea,1884.0
ESTUCHERIA,Caseros,OnLine,2020,7,Guillermo,Fernandez,1884.0
ESTUCHERIA,Vicente Lopez,OnLine,2020,7,Sara,Osorio,1884.0
ESTUCHERIA,Palermo 1,OnLine,2020,7,Luis,Melano,1884.0
IMPRESIÓN,MDQ1,OnLine,2020,7,Elisa,Perez,1860.0
IMPRESIÓN,Alberdi,OnLine,2020,7,Eliana,Sanchez,1830.0
IMPRESIÓN,Quilmes,OnLine,2020,7,Raquel,Diaz,1822.0
GABINETES,Alberdi,Presencial,2020,7,Estefania,Muñoz,1812.36
GABINETES,San Justo,OnLine,2020,7,Juliana,Castrillón,1812.36
GABINETES,Vicente Lopez,OnLine,2020,7,Alejandra,Gomez,1808.84
INFORMATICA,Vicente Lopez,OnLine,2020,7,Alejandra,Gomez,1800.48
ESTUCHERIA,Quilmes,OnLine,2020,7,Carlos,Restrepo,1789.0
ESTUCHERIA,Quilmes,OnLine,2020,7,Santiago,Idarraga,1789.0
ESTUCHERIA,Caseros,OnLine,2020,7,Eliana,Ramirez,1789.0
IMPRESIÓN,Flores,OnLine,2020,7,Mariana,Gomez,1760.0
GABINETES,Quilmes,Telefónica,2020,7,Santiago,Idarraga,1754.28
GABINETES,Rosario1,Telefónica,2020,7,José,Vallejo,1754.28
GABINETES,Quilmes,Telefónica,2020,7,Carlos,Restrepo,1754.28
INFORMATICA,Mendoza1,Presencial,2020,7,Elisa,Vasquez,1748.78
INFORMATICA,Palermo 2,Presencial,2020,7,Ana,Jaramillo,1748.78
INFORMATICA,Caballito,OnLine,2020,7,Pamela,Serna,1743.72
INFORMATICA,Lanus,OnLine,2020,7,Marisa,Villegas,1743.72
INFORMATICA,Corrientes,OnLine,2020,7,Miguel,Sanchez,1743.72
GABINETES,Córdoba Quiroz,OnLine,2020,7,Lina,Mendez,1720.84
IMPRESIÓN,Quilmes,Telefónica,2020,7,Santiago,Idarraga,1689.0
IMPRESIÓN,Quilmes,Telefónica,2020,7,Carlos,Restrepo,1689.0
IMPRESIÓN,Rosario2,OnLine,2020,7,Jesus,Casadiegos,1680.0
GABINETES,Castelar,OnLine,2020,7,Lisa,Guerra,1662.54
IMPRESIÓN,Palermo 1,OnLine,2020,7,Luis,Melano,1660.0
IMPRESIÓN,Palermo 1,OnLine,2020,7,Jorge,Zea,1660.0
AUDIO,Deposito,Telefónica,2020,7,Rafael,Mendez,1646.48
AUDIO,Vicente Lopez,Presencial,2020,7,Paula,Diaz,1646.48
AUDIO,Caseros,OnLine,2020,7,Eliana,Ramirez,1646.48
AUDIO,Alberdi,OnLine,2020,7,Eliana,Sanchez,1646.48
AUDIO,Córdoba Quiroz,OnLine,2020,7,Alejandra,Gracía,1638.12
AUDIO,MDQ2,OnLine,2020,7,Susana,Diez,1637.68
AUDIO,Deposito,OnLine,2020,7,Daniela,Rico,1637.68
AUDIO,Rosario1,Telefónica,2020,7,Sara,Palacio,1637.68
INFORMATICA,Deposito,OnLine,2020,7,Rafael,Mendez,1637.24
IMPRESIÓN,Palermo 2,OnLine,2020,7,Isabel,Salamanca,1635.0
GABINETES,Caballito,OnLine,2020,7,Victoria,Hincapie,1633.72
INFORMATICA,Cerro de las Rosas,OnLine,2020,7,Pablo,Molina,1629.54
GABINETES,Castelar,OnLine,2020,7,Melina,Acevedo,1626.24
GABINETES,Flores,OnLine,2020,7,Natalia,Aristizabal,1611.72
INFORMATICA,Córdoba Quiroz,Telefónica,2020,7,Dinora,Henao,1591.48
INFORMATICA,Córdoba Quiroz,Telefónica,2020,7,Raquel,Uribe,1591.48
INFORMATICA,Córdoba Quiroz,Telefónica,2020,7,Carolina,Muñoz,1591.48
INFORMATICA,La Plata,Presencial,2020,7,Manuel,Arango,1591.48
IMPRESIÓN,Mendoza1,Telefónica,2020,7,Elisa,Vasquez,1590.0
IMPRESIÓN,San Isidro,Presencial,2020,7,Oscar,Posada,1587.0
ESTUCHERIA,Cabildo,Presencial,2020,7,Francisco,Arias,1578.0
IMPRESIÓN,Alberdi,OnLine,2020,7,Juan,Hernandez,1567.0
IMPRESIÓN,Castelar,OnLine,2020,7,Luisa,Sierra,1557.0
IMPRESIÓN,Avellaneda,OnLine,2020,7,Santiago,Idarraga,1557.0
IMPRESIÓN,Avellaneda,OnLine,2020,7,Carlos,Restrepo,1557.0
INFORMATICA,Alberdi,OnLine,2020,7,Estefania,Muñoz,1556.28
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Miguel,Ramirez,1545.0
IMPRESIÓN,Bariloche,Telefónica,2020,7,Gabriel,Osorio,1545.0
IMPRESIÓN,Almagro,OnLine,2020,7,Melisa,Uribe,1545.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Samuel,Sanchez,1545.0
IMPRESIÓN,Moron,Presencial,2020,7,Alberto,Peláez,1530.0
INFORMATICA,San Justo,OnLine,2020,7,Leonardo,Vasquez,1525.92
IMPRESIÓN,Flores,Telefónica,2020,7,Camila,Dominguez,1524.0
ESTUCHERIA,Córdoba Quiroz,OnLine,2020,7,Lina,Mendez,1514.0
ESTUCHERIA,Corrientes,OnLine,2020,7,Jessica,Marquez,1512.0
ESTUCHERIA,Almagro,Telefónica,2020,7,Melisa,Uribe,1502.0
ESTUCHERIA,Rosario2,Telefónica,2020,7,Daniel,Granda,1500.0
ESTUCHERIA,Rosario2,Telefónica,2020,7,Luisa,Marulanda,1500.0
IMPRESIÓN,Palermo 1,OnLine,2020,7,Felipe,Girando,1494.0
IMPRESIÓN,Bariloche,OnLine,2020,7,Sandra,Gomez,1494.0
IMPRESIÓN,Moron,OnLine,2020,7,Jorge,Idarraga,1494.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,7,Carlos,Jimenez,1494.0
ESTUCHERIA,Vicente Lopez,Presencial,2020,7,Felipe,Dominguez,1488.0
"",San Justo,OnLine,2020,7,Juliana,Castrillón,1454.0
IMPRESIÓN,Velez,OnLine,2020,7,Tomas,Arias,1394.0
AUDIO,Caseros,OnLine,2020,7,Guillermo,Fernandez,1368.4
AUDIO,Cabildo,Telefónica,2020,7,Mariana,Diaz,1368.4
AUDIO,Almagro,OnLine,2020,7,Carlos,Gomez,1368.4
AUDIO,Cabildo,Telefónica,2020,7,Jeronimo,Burgos,1368.4
ESTUCHERIA,San Justo,OnLine,2020,7,Dinara,Lopez,1357.0
ESTUCHERIA,Moron,Telefónica,2020,7,Alberto,Peláez,1308.0
GABINETES,Rosario2,OnLine,2020,7,Alberto,Arango,1307.24
GABINETES,Almagro,Telefónica,2020,7,Simón,Gracía,1305.48
GABINETES,Caseros,Telefónica,2020,7,Eliana,Ramirez,1305.48
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Jacobo,Guerra,1305.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Marisa,Caro,1305.0
AUDIO,Cerro de las Rosas,OnLine,2020,7,Victoria,Marquez,1290.96
AUDIO,Cerro de las Rosas,OnLine,2020,7,Evelyn,Palacio,1290.96
IMPRESIÓN,Corrientes,Presencial,2020,7,Andrés,Peláez,1286.0
INFORMATICA,Flores,OnLine,2020,7,Mariana,Gomez,1277.32
INFORMATICA,Cabildo,OnLine,2020,7,Estefania,Villegas,1277.32
INFORMATICA,Cabildo,OnLine,2020,7,David,Lemus,1277.32
INFORMATICA,Castelar,OnLine,2020,7,Roberta,Toledo,1265.8799999999999
IMPRESIÓN,Bariloche,Presencial,2020,7,Mariana,Ruiz,1250.0
IMPRESIÓN,Vicente Lopez,OnLine,2020,7,Ana Maria,Rodas,1242.0
IMPRESIÓN,La Plata,Presencial,2020,7,Diana,Peláez,1239.0
INFORMATICA,Palermo 2,Telefónica,2020,7,Monica,Arango,1237.5
INFORMATICA,Flores,OnLine,2020,7,Catalina,Osorio,1237.5
INFORMATICA,Vicente Lopez,Presencial,2020,7,Felipe,Dominguez,1237.5
BASES,Mendoza2,OnLine,2020,7,Catalina,Dominguez,1220.0
BASES,Almagro,Telefónica,2020,7,Monica,Castro,1220.0
BASES,Rosario1,OnLine,2020,7,Santiago,Diez,1220.0
BASES,Cerro de las Rosas,Telefónica,2020,7,Pamela,Rodriguez,1220.0
LIMPIEZA,Cabildo,OnLine,2020,7,Jeronimo,Burgos,1209.0
LIMPIEZA,Cabildo,OnLine,2020,7,Mariana,Diaz,1209.0
IMPRESIÓN,Cabildo,Telefónica,2020,7,Francisco,Arias,1196.0
ESTUCHERIA,Vicente Lopez,OnLine,2020,7,Alejandra,Gomez,1182.0
BASES,Rosario1,OnLine,2020,7,José,Vallejo,1174.0
BASES,Flores,OnLine,2020,7,Mariana,Gomez,1174.0
BASES,Mendoza1,Telefónica,2020,7,Carlos,Lopez,1174.0
GABINETES,Flores,Presencial,2020,7,Camila,Dominguez,1169.52
GABINETES,Cabildo,OnLine,2020,7,Javier,Santana,1169.52
ESTUCHERIA,Cerro de las Rosas,Telefónica,2020,7,Evelyn,Palacio,1163.0
ESTUCHERIA,Cerro de las Rosas,Telefónica,2020,7,Victoria,Marquez,1163.0
IMPRESIÓN,Almagro,OnLine,2020,7,Julieth,Osorio,1161.0
ESTUCHERIA,Mendoza1,OnLine,2020,7,Mauricio,Mota,1159.0
IMPRESIÓN,Flores,OnLine,2020,7,Cathy,Higuita,1158.0
IMPRESIÓN,Palermo 2,Telefónica,2020,7,Dalia,Lemos,1158.0
ESTUCHERIA,Alberdi,OnLine,2020,7,Juan,Hernandez,1154.0
IMPRESIÓN,Corrientes,OnLine,2020,7,Manuela,Casadiegos,1140.0
IMPRESIÓN,Corrientes,OnLine,2020,7,Maritza,Muñoz,1140.0
GRABACION,Palermo 2,OnLine,2020,7,Cristina,Cock,1133.8799999999999
GRABACION,Palermo 2,OnLine,2020,7,Alexandra,Guerrero,1133.8799999999999
BASES,Moron,Telefónica,2020,7,Andrea,Carmona,1130.0
BASES,Castelar,OnLine,2020,7,Melina,Acevedo,1130.0
GRABACION,Almagro,Telefónica,2020,7,Simón,Gracía,1129.92
IMPRESIÓN,Rosario1,OnLine,2020,7,Patricia,Rodríguez,1122.0
ESTUCHERIA,Flores,Presencial,2020,7,Jacobo,Bustos,1121.0
IMPRESIÓN,Vicente Lopez,OnLine,2020,7,Lisa,Bustos,1120.0
IMPRESIÓN,Palermo 2,OnLine,2020,7,Diana,Caro,1120.0
IMPRESIÓN,Palermo 1,Presencial,2020,7,Sebastian,Carmona,1120.0
IMPRESIÓN,Caseros,OnLine,2020,7,Rafael,Cortes,1120.0
IMPRESIÓN,Mendoza1,OnLine,2020,7,Elisa,Vasquez,1120.0
IMPRESIÓN,Rosario2,OnLine,2020,7,Sofia,Acevedo,1120.0
IMPRESIÓN,Deposito,Presencial,2020,7,Rafael,Mendez,1120.0
IMPRESIÓN,Vicente Lopez,OnLine,2020,7,Felipe,Dominguez,1120.0
IMPRESIÓN,Avellaneda,Telefónica,2020,7,Alejandra,Posada,1120.0
IMPRESIÓN,Flores,Telefónica,2020,7,Cathy,Higuita,1120.0
IMPRESIÓN,Rosario2,OnLine,2020,7,Alberto,Arango,1120.0
IMPRESIÓN,San Justo,Presencial,2020,7,Dinara,Lopez,1120.0
IMPRESIÓN,San Isidro,Telefónica,2020,7,Elena,Mota,1120.0
GRABACION,Rosario1,OnLine,2020,7,Juan,Bermudez,1109.46
GABINETES,Palermo 1,Telefónica,2020,7,Elena,Perez,1108.36
IMPRESIÓN,Corrientes,OnLine,2020,7,Gustavo,Mendez,1100.0
ESTUCHERIA,Lanus,OnLine,2020,7,Julian,Burgos,1094.0
IMPRESIÓN,Velez,Presencial,2020,7,Luis,Hoyos,1094.0
BASES,Vicente Lopez,OnLine,2020,7,Sara,Osorio,1084.0
BASES,Rosario2,OnLine,2020,7,Carmen,Arango,1084.0
BASES,Flores,Telefónica,2020,7,Natalia,Aristizabal,1084.0
BASES,Velez,OnLine,2020,7,Tomas,Arias,1084.0
IMPRESIÓN,Moron,OnLine,2020,7,Angela,Alzate,1075.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Luisa,Marulanda,1075.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Daniel,Granda,1075.0
GABINETES,San Isidro,Telefónica,2020,7,Sebastian,Perez,1074.48
GABINETES,San Isidro,OnLine,2020,7,Hernán,Jaramillo,1074.48
IMPRESIÓN,Palermo 1,OnLine,2020,7,Elena,Perez,1062.0
IMPRESIÓN,Palermo 1,Telefónica,2020,7,Elena,Perez,1062.0
IMPRESIÓN,Caballito,OnLine,2020,7,Raquel,Medina,1060.0
AUDIO,Lanus,OnLine,2020,7,Andrés,Fernandez,1059.96
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Carolina,Muñoz,1058.0
IMPRESIÓN,Caballito,OnLine,2020,7,Isabella,Marquez,1058.0
IMPRESIÓN,Caballito,OnLine,2020,7,Sergio,Posada,1058.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Dinora,Henao,1058.0
IMPRESIÓN,Córdoba Centro,OnLine,2020,7,Raquel,Uribe,1058.0
IMPRESIÓN,Lanus,OnLine,2020,7,Julian,Burgos,1036.0
IMPRESIÓN,San Isidro,OnLine,2020,7,Alberto,Lopez,1030.0
IMPRESIÓN,Lanus,OnLine,2020,7,Miguel,Ramirez,1030.0
IMPRESIÓN,Moron,OnLine,2020,7,Felipe,Arango,1030.0
IMPRESIÓN,Mendoza1,OnLine,2020,7,Carlos,Lopez,1030.0
IMPRESIÓN,Palermo 2,OnLine,2020,7,Monica,Arango,1030.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Victoria,Marquez,1030.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Evelyn,Palacio,1030.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,7,Amalia,Castro,1030.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,7,Melisa,Gomez,1030.0
IMPRESIÓN,MDQ2,OnLine,2020,7,Cathy,Sierra,1030.0
IMPRESIÓN,Lanus,OnLine,2020,7,Samuel,Sanchez,1030.0
IMPRESIÓN,Mendoza2,Telefónica,2020,7,Catalina,Dominguez,1030.0
BASES,Vicente Lopez,Telefónica,2020,7,Alejandra,Gomez,1024.0
BASES,Alberdi,OnLine,2020,7,Evelyn,Diaz,1024.0
BASES,Caseros,OnLine,2020,7,Eliana,Ramirez,1024.0
IMPRESIÓN,Moron,Telefónica,2020,7,Angelica,Pulgarin,1016.0
IMPRESIÓN,MDQ1,OnLine,2020,7,Natalia,Ramirez,1014.0
IMPRESIÓN,Almagro,Telefónica,2020,7,Carlos,Gomez,1014.0
BASES,Avellaneda,OnLine,2020,7,Monica,Santana,1010.0
IMPRESIÓN,Cabildo,OnLine,2020,7,Karen,Restrepo,1004.0
IMPRESIÓN,Mendoza2,OnLine,2020,7,Catalina,Dominguez,996.0
IMPRESIÓN,Cabildo,OnLine,2020,7,Javier,Santana,996.0
IMPRESIÓN,Cerro de las Rosas,Telefónica,2020,7,Estafania,Hincapie,996.0
IMPRESIÓN,Mendoza2,OnLine,2020,7,Adriana,Perez,996.0
IMPRESIÓN,Moron,OnLine,2020,7,Gloria,Tamayo,996.0
IMPRESIÓN,Cerro de las Rosas,OnLine,2020,7,Isabella,Medina,996.0
IMPRESIÓN,Córdoba Quiroz,OnLine,2020,7,Gustavo,Cano,996.0
IMPRESIÓN,San Justo,Telefónica,2020,7,Manuel,Toro,996.0
GABINETES,Palermo 2,OnLine,2020,7,Luisa,Granda,972.84
GABINETES,Cabildo,OnLine,2020,7,Estefania,Villegas,972.84
GABINETES,Cabildo,OnLine,2020,7,David,Lemus,972.84
GABINETES,Córdoba Quiroz,OnLine,2020,7,Raquel,Uribe,972.84
GABINETES,Córdoba Quiroz,OnLine,2020,7,Dinora,Henao,972.84
GABINETES,Córdoba Quiroz,OnLine,2020,7,Carolina,Muñoz,972.84
LIMPIEZA,Mendoza1,Presencial,2020,7,Mauricio,Mota,972.0
LIMPIEZA,Rosario2,OnLine,2020,7,Jesus,Casadiegos,963.0
LIMPIEZA,Rosario2,Telefónica,2020,7,Lisa,Toledo,963.0
LIMPIEZA,Alberdi,OnLine,2020,7,Juan,Hernandez,963.0
ESTUCHERIA,La Plata,Telefónica,2020,7,Manuel,Arango,953.0
ESTUCHERIA,Mendoza2,OnLine,2020,7,Catalina,Dominguez,953.0
INFORMATICA,Quilmes,OnLine,2020,7,Isabella,Simanca,915.64
INFORMATICA,Mendoza1,OnLine,2020,7,Leonardo,Zapata,915.64
ESTUCHERIA,Palermo 2,OnLine,2020,7,Juan,Arango,912.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Luis,Sierra,908.0
GABINETES,Moron,Telefónica,2020,7,Angela,Alzate,906.18
GABINETES,Palermo 1,OnLine,2020,7,Elena,Perez,906.18
IMPRESIÓN,Avellaneda,OnLine,2020,7,Simón,Lemus,884.0
IMPRESIÓN,Bariloche,Presencial,2020,7,Jacobo,Higuita,876.0
IMPRESIÓN,Quilmes,OnLine,2020,7,Isabella,Simanca,874.0
IMPRESIÓN,Rosario2,OnLine,2020,7,Ana Maria,Arango,874.0
INFORMATICA,San Justo,OnLine,2020,7,Barbara,Henao,871.86
GABINETES,Mendoza1,OnLine,2020,7,Elisa,Vasquez,860.42
INFORMATICA,Córdoba Centro,OnLine,2020,7,Andrés,Vergara,843.92
INFORMATICA,Mendoza1,OnLine,2020,7,Dinora,Henao,843.92
INFORMATICA,Mendoza1,OnLine,2020,7,Carolina,Muñoz,843.92
INFORMATICA,Mendoza1,OnLine,2020,7,Raquel,Uribe,843.92
IMPRESIÓN,Corrientes,OnLine,2020,7,Miguel,Sanchez,842.0
LIMPIEZA,Córdoba Quiroz,Telefónica,2020,7,Melisa,Gomez,837.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Juan,Bermudez,828.0
IMPRESIÓN,Corrientes,OnLine,2020,7,Andrés,Peláez,828.0
IMPRESIÓN,Velez,OnLine,2020,7,Karen,Gomez,828.0
IMPRESIÓN,Rosario2,Presencial,2020,7,Alejandra,Bermudez,826.0
AUDIO,San Justo,OnLine,2020,7,Stepania,Zapata,823.24
AUDIO,Caseros,Telefónica,2020,7,Mariana,Diaz,823.24
AUDIO,Caseros,Telefónica,2020,7,Jeronimo,Burgos,823.24
AUDIO,Caballito,OnLine,2020,7,Pablo,Rojas,818.84
AUDIO,Velez,OnLine,2020,7,Karen,Gomez,818.84
AUDIO,Córdoba Quiroz,OnLine,2020,7,Melisa,Gomez,818.84
GABINETES,Córdoba Quiroz,Telefónica,2020,7,Amalia,Castro,816.86
GRABACION,Córdoba Centro,OnLine,2020,7,Jacobo,Guerra,807.0
GRABACION,Córdoba Centro,OnLine,2020,7,Marisa,Caro,807.0
BASES,Palermo 1,OnLine,2020,7,Santiago,Jaramillo,796.0
BASES,Velez,OnLine,2020,7,Karen,Gomez,796.0
INFORMATICA,San Justo,Presencial,2020,7,Dinara,Lopez,795.74
IMPRESIÓN,La Plata,OnLine,2020,7,Pamela,Diaz,774.0
BASES,Cerro de las Rosas,OnLine,2020,7,Pamela,Rodriguez,774.0
ESTUCHERIA,Mendoza1,Telefónica,2020,7,Carolina,Muñoz,756.0
ESTUCHERIA,Mendoza1,Telefónica,2020,7,Raquel,Uribe,756.0
ESTUCHERIA,Mendoza1,Telefónica,2020,7,Dinora,Henao,756.0
GRABACION,MDQ2,OnLine,2020,7,Mariana,Guerrero,755.92
GRABACION,Vicente Lopez,OnLine,2020,7,Alejandra,Gomez,755.92
GRABACION,Deposito,Telefónica,2020,7,Camilo,Jimenez,755.92
ESTUCHERIA,Palermo 2,Presencial,2020,7,Dalia,Lemos,753.0
IMPRESIÓN,Almagro,Presencial,2020,7,Monica,Castro,748.0
IMPRESIÓN,Velez,OnLine,2020,7,David,Gracía,748.0
IMPRESIÓN,Córdoba Quiroz,Telefónica,2020,7,Lina,Mendez,748.0
IMPRESIÓN,Moron,OnLine,2020,7,Brenda,Aguirre,746.0
IMPRESIÓN,Velez,Telefónica,2020,7,Karen,Gomez,746.0
GRABACION,Córdoba Centro,OnLine,2020,7,Carolina,Muñoz,739.64
GRABACION,Córdoba Centro,OnLine,2020,7,Raquel,Uribe,739.64
GRABACION,Córdoba Centro,OnLine,2020,7,Dinora,Henao,739.64
GABINETES,Mendoza2,OnLine,2020,7,Catalina,Aristizabal,739.2
GABINETES,Rosario1,Telefónica,2020,7,Sara,Palacio,739.2
GABINETES,Mendoza2,OnLine,2020,7,Catalina,Dominguez,739.2
VARIOS,Caseros,OnLine,2020,7,Rafael,Cortes,735.0
IMPRESIÓN,Palermo 2,OnLine,2020,7,Dalia,Lemos,728.0
"",San Justo,OnLine,2020,7,Elisa,Mota,727.0
IMPRESIÓN,Flores,Telefónica,2020,7,Mauricio,Arango,708.0
IMPRESIÓN,Caballito,Presencial,2020,7,Victoria,Hincapie,708.0
IMPRESIÓN,Rosario1,OnLine,2020,7,Sara,Palacio,708.0
IMPRESIÓN,Moron,OnLine,2020,7,Andrea,Carmona,708.0
BASES,Castelar,Telefónica,2020,7,Luisa,Sierra,708.0
IMPRESIÓN,Caballito,OnLine,2020,7,Victoria,Hincapie,708.0
AUDIO,Rosario1,OnLine,2020,7,Luis,Sierra,706.64
AUDIO,Córdoba Quiroz,Presencial,2020,7,Alejandra,Gracía,706.64
IMPRESIÓN,La Plata,OnLine,2020,7,Estafania,Alzate,706.0
VARIOS,Corrientes,OnLine,2020,7,Manuela,Casadiegos,676.0
VARIOS,Corrientes,OnLine,2020,7,Maritza,Muñoz,676.0
LIMPIEZA,Flores,Telefónica,2020,7,Carlos,Posada,648.0
LIMPIEZA,Quilmes,OnLine,2020,7,Isabella,Simanca,648.0
LIMPIEZA,Córdoba Centro,OnLine,2020,7,Raquel,Uribe,648.0
LIMPIEZA,Córdoba Centro,OnLine,2020,7,Dinora,Henao,648.0
LIMPIEZA,La Plata,OnLine,2020,7,Manuel,Arango,648.0
LIMPIEZA,Córdoba Centro,OnLine,2020,7,Carolina,Muñoz,648.0
